onset,index,event,diameter,diameter_3d,interpolated,orig_idx,diameter_pc,diameter_3dpc,diameter_m,diameter_3dm,reject
5684,24684.0,2.5,43.10106474116276,5.955629038453694,0.06666666666666667,1586263775.9802005,-1.329114142205621,-1.3001391973368002,-0.5773982778702762,-0.07667189048552417,0.0
5685,24685.0,2.5,43.097244061484396,5.9551367540724165,0.06666666666666667,1586263775.988511,-1.3439895641739663,-1.3145423554707771,-0.5812189575486316,-0.07716417486680141,0.0
5686,24686.0,2.5,43.09337039959751,5.954635007672686,0.06666666666666667,1586263775.9967592,-1.3589813637797437,-1.329111157467516,-0.5850926194355109,-0.07766592126653234,0.0
5687,24687.0,2.5,43.08944373384484,5.954124185535587,0.06666666666666667,1586263776.0052695,-1.3740830316999024,-1.343829842144449,-0.5890192851881851,-0.07817674340363022,0.0
5688,24688.0,2.5,43.08546290265334,5.953604543849303,0.06666666666666667,1586263776.0137277,-1.3892899946212773,-1.3586843568992795,-0.5930001163796967,-0.07869638508991474,0.0
5689,24689.0,2.5,43.08142544497323,5.9530761683796865,0.06666666666666667,1586263776.022093,-1.4046000963183372,-1.373663187240117,-0.5970375740597998,-0.07922476055952868,0.0
5690,24690.0,2.5,43.07732715246318,5.952538892031768,0.03333333333333333,1586263776.0307312,-1.4200148573908273,-1.3887589981551491,-0.6011358665698607,-0.0797620369074492,0.0
5691,24691.0,2.5,43.07316153586655,5.9519922010380135,0.03333333333333333,1586263776.0387788,-1.4355410211048536,-1.4039705585743134,-0.6053014831664705,-0.08030872790120454,0.0
5692,24692.0,2.5,43.068919442899826,5.951435165357243,0.03333333333333333,1586263776.0471997,-1.4511918349506798,-1.4193043554883638,-0.6095435761332058,-0.08086576358197303,0.0
5693,24693.0,2.5,43.064589019288434,5.950866421774184,0.03333333333333333,1586263776.0554593,-1.46698756206976,-1.4347753483426415,-0.6138739997445737,-0.0814345071650326,0.0
5694,24694.0,2.5,43.06015607858199,5.9502842197665995,0.03333333333333333,1586263776.0641363,-1.4829549340933161,-1.4504065425064645,-0.6183069404510335,-0.08201670917261845,0.0
5695,24695.0,2.5,43.055604782296506,5.949686515481846,0.03333333333333333,1586263776.0725183,-1.4991256939847828,-1.4662275380935852,-0.6228582367365172,-0.08261441345737106,0.0
5696,24696.0,2.5,43.050918475904005,5.94907108945362,0.03333333333333333,1586263776.0806196,-1.5155346204484976,-1.4822724921169765,-0.6275445431290279,-0.08322983948559762,0.0
5697,24697.0,2.5,43.04608064001231,5.948435680405644,0.03333333333333333,1586263776.0893595,-1.5322171509113625,-1.498577639622294,-0.6323823790207165,-0.08386524853357262,0.0
5698,24698.0,2.5,43.04107600929662,5.947778143440647,0.03333333333333333,1586263776.097763,-1.5492064299698816,-1.5151781796837016,-0.6373870097364063,-0.08452278549856841,0.0
5699,24699.0,2.5,43.03589180593347,5.9470966267337335,0.03333333333333333,1586263776.1062553,-1.566529906376455,-1.532104633870883,-0.6425712130995638,-0.08520430220548304,0.0
5700,24700.0,2.5,43.03051888840257,5.946389737464949,0.03333333333333333,1586263776.1146743,-1.584206045139203,-1.5493792958881971,-0.6479441306304589,-0.08591119147426908,0.0
5701,24701.0,2.5,43.02495266019778,5.945656672533569,0.03333333333333333,1586263776.1227596,-1.602241593363573,-1.5670132810272217,-0.6535103588352502,-0.08664425640564746,0.0
5702,24702.0,2.5,43.01919373244207,5.944897314076891,0.03333333333333333,1586263776.1312342,-1.6206294005343485,-1.5850041654140716,-0.6592692865909621,-0.08740361486232733,0.0
5703,24703.0,2.5,43.01324838698248,5.9441123002426455,0.03333333333333333,1586263776.1395993,-1.6393466780876256,-1.6033340271677536,-0.6652146320505441,-0.0881886286965733,0.0
5704,24704.0,2.5,43.00712883549141,5.943303072315966,0.03333333333333333,1586263776.14815,-1.658353782207511,-1.621967947574536,-0.6713341835416154,-0.08899785662325126,0.0
5705,24705.0,2.5,43.000853247933726,5.942471892824527,0.03333333333333333,1586263776.156554,-1.6775937067988422,-1.640853200129091,-0.6776097710993028,-0.0898290361146922,0.0
5706,24706.0,2.5,42.99444556929764,5.9416218358759165,0.03333333333333333,1586263776.164673,-1.6969923571577852,-1.659919228964906,-0.6840174497353907,-0.09067909306330056,0.0
5707,24707.0,2.5,42.98793512892637,5.940756749824918,0.03333333333333333,1586263776.1733193,-1.7164596731551152,-1.679078493638212,-0.6905278901066604,-0.0915441791143003,0.0
5708,24708.0,2.5,42.981355961294575,5.939881178218481,0.03333333333333333,1586263776.1816895,-1.7358918277517077,-1.6982284503130434,-0.6971070577384414,-0.09241975072073703,0.0
5709,24709.0,2.5,42.974745827783536,5.939000232637674,0.03333333333333333,1586263776.1902983,-1.755174457190563,-1.7172546996640083,-0.7037171912494781,-0.09330069630154154,0.0
5710,24710.0,2.5,42.96814513776337,5.938119441580531,0.03333333333333333,1586263776.198638,-1.77418626178894,-1.7360346785759655,-0.7103178812696547,-0.09418148735868599,0.0
5711,24711.0,2.5,42.96159596982731,5.93724460349639,0.03333333333333333,1586263776.206802,-1.792802304750073,-1.7544412045848603,-0.7168670492057154,-0.09505632544282702,0.0
5712,24712.0,2.5,42.95514117537851,5.936381644557292,0.03333333333333333,1586263776.2152617,-1.8108969562651454,-1.77234577038407,-0.7233218436545159,-0.09591928438192597,0.0
5713,24713.0,2.5,42.948823443683004,5.935536468124772,0.03333333333333333,1586263776.2234619,-1.8283467549772365,-1.789621807417533,-0.7296395753500159,-0.09676446081444463,0.0
5714,24714.0,2.5,42.942684316586586,5.934714797463585,0.03333333333333333,1586263776.2321353,-1.8450332356553099,-1.8061479209750457,-0.7357787024464331,-0.09758613147563205,0.0
5715,24715.0,2.5,42.936763272081755,5.933922031526335,0.03333333333333333,1586263776.240513,-1.8608455001958866,-1.8218108236459751,-0.74169974695127,-0.09837889741288085,0.0
5716,24716.0,2.5,42.93109700691759,5.933163135194758,0.03333333333333333,1586263776.2487524,-1.8756823131668918,-1.8365076957952864,-0.7473660121154322,-0.09913779374445793,0.0
5717,24717.0,2.5,42.925718994834156,5.932442576609643,0.03333333333333333,1586263776.2573507,-1.8894535729196444,-1.8501477828111386,-0.7527440241988632,-0.09985835232957473,0.0
5718,24718.0,2.5,42.92065937833591,5.931764319089921,0.03333333333333333,1586263776.2657402,-1.9020809384152537,-1.8626529993887544,-0.7578036406971144,-0.10053660984929698,0.0
5719,24719.0,2.5,42.915945197280315,5.931131863796824,0.03333333333333333,1586263776.274468,-1.9134975364424416,-1.873957526714791,-0.7625178217527068,-0.10116906514239199,0.0
5720,24720.0,2.5,42.91160082602731,5.930548318921868,0.03333333333333333,1586263776.2827213,-1.923647142027567,-1.8840069115424305,-0.7668621930057117,-0.10175261001734934,0.0
5721,24721.0,2.5,42.90764847016401,5.930016472067489,0.03333333333333333,1586263776.2910435,-1.9324833142095708,-1.8927572074487675,-0.7708145488690058,-0.10228445687172674,0.0
5722,24722.0,2.5,42.90410870387952,5.929538866670701,0.03333333333333333,1586263776.2992508,-1.9399684964263235,-1.9001741081205685,-0.7743543151535004,-0.10276206226851618,0.0
5723,24723.0,2.5,42.90100107490948,5.929117890632617,0.03333333333333333,1586263776.3074539,-1.9460728395648412,-1.9062317398596316,-0.7774619441235527,-0.10318303830660006,0.0
5724,24724.0,2.5,42.8983447246301,5.928755871008581,0.03333333333333333,1586263776.3161333,-1.9507727236570602,-1.9109110571487993,-0.7801182944029246,-0.10354505793063545,0.0
5725,24725.0,2.5,42.89615893656055,5.928455161927557,0.03333333333333333,1586263776.324571,-1.9540491350453864,-1.9141980162258156,-0.7823040824724842,-0.1038457670116595,0.0
5726,24726.0,2.5,42.894463539187655,5.928218214322612,0.03333333333333333,1586263776.3327513,-1.9558860918092382,-1.9160817536503711,-0.7839994798453532,-0.10408271461660652,0.0
5727,24727.0,2.5,42.893279043330764,5.92804760887467,0.03333333333333333,1586263776.3413062,-1.956269476086142,-1.91655317087412,-0.7851839757022548,-0.10425332006454716,0.0
5728,24728.0,2.5,42.89262633004747,5.927946024522547,0.03333333333333333,1586263776.3499389,-1.9551868407384394,-1.9156045271031463,-0.7858366889855486,-0.10435490441666903,0.0
5729,24729.0,2.5,42.89252578355956,5.92791612784759,0.03333333333333333,1586263776.3583934,-1.9526285540980766,-1.9132304011071108,-0.7859372354734547,-0.10438480109162676,0.0
5730,24730.0,2.5,42.89299599263442,5.92796040235572,0.03333333333333333,1586263776.3666847,-1.9485900049991314,-1.9094297091044514,-0.7854670263986187,-0.10434052658349652,0.0
5731,24731.0,2.5,42.894052287408016,5.928080955493516,0.03333333333333333,1586263776.3748186,-1.9430741868250752,-1.904208081294288,-0.7844107316250107,-0.10421997344570084,0.0
5732,24732.0,2.5,42.89570531596705,5.928279330083255,0.03333333333333333,1586263776.3832216,-1.9360941688198972,-1.897580132378196,-0.7827577030659649,-0.10402159885596118,0.0
5733,24733.0,2.5,42.89795974578286,5.928556329781871,0.03333333333333333,1586263776.3915107,-1.9276753363456922,-1.8895715475779786,-0.7805032732501596,-0.10374459915734695,0.0
5734,24734.0,2.5,42.90081312870873,5.928911862690095,0.03333333333333333,1586263776.4002388,-1.9178574318172648,-1.8802210411513927,-0.777649890324292,-0.10338906624912297,0.0
5735,24735.0,2.5,42.904254988053914,5.929344810452175,0.03333333333333333,1586263776.4094272,-1.9066962974111807,-1.8695821050955022,-0.7742080309791018,-0.10295611848704243,0.0
5736,24736.0,2.5,42.90826618368894,5.929852929981289,0.03333333333333333,1586263776.4174283,-1.89426509542048,-1.8577243403011452,-0.7701968353440841,-0.10244799895792882,0.0
5737,24737.0,2.5,42.9128185053889,5.930432780963408,0.03333333333333333,1586263776.4256806,-1.8806550055553426,-1.8447343772394371,-0.7656445136441342,-0.1018681479758099,0.0
5738,24738.0,2.5,42.917874363261056,5.931079662017018,0.03333333333333333,1586263776.4340494,-1.8659756690882545,-1.8307166407176687,-0.7605886557719755,-0.10122126692219897,0.0
5739,24739.0,2.5,42.92338653714194,5.931787552627281,0.03333333333333333,1586263776.4424887,-1.8503555285257387,-1.815794062852124,-0.7550764818910872,-0.10051337631193585,0.0
5740,24740.0,2.5,42.92929810943581,5.932549082146862,0.03333333333333333,1586263776.4509742,-1.8339418634535183,-1.8001084762141133,-0.7491649095972174,-0.09975184679235485,0.0
5741,24741.0,2.5,42.935542824017176,5.9333555639783615,0.03333333333333333,1586263776.4590693,-1.8168999336009992,-1.783820018914469,-0.742920195015841,-0.09894536496085736,0.0
5742,24742.0,2.5,42.942046128999735,5.934197133182803,0.03333333333333333,1586263776.467447,-1.7994104639157487,-1.7671047259361892,-0.7364168900332909,-0.0981037957564139,0.0
5743,24743.0,2.5,42.94872699268258,5.935062999308114,0.0,1586263776.4758496,-1.7816651677455733,-1.7501499939085245,-0.7297360263504434,-0.09723792963110195,0.0
5744,24744.0,2.5,42.955500380122515,5.935941796704909,0.0,1586263776.4843814,-1.7638607063986464,-1.733148354500286,-0.722962638910504,-0.09635913223431004,0.0
5745,24745.0,2.5,42.96228021215885,5.936822005727103,0.0,1586263776.4928164,-1.746191756107197,-1.7162902766374548,-0.7161828068741612,-0.09547892321211399,0.0
5746,24746.0,2.5,42.968982547995026,5.937692406081346,0.0,1586263776.501208,-1.7288439208070125,-1.6997568004007646,-0.7094804710379881,-0.09460852285787123,0.0
5747,24747.0,2.5,42.975528595801286,5.938542502883767,0.0,1586263776.5095947,-1.7119873297377024,-1.6837129290723347,-0.7029344232317476,-0.0937584260554503,0.0
5748,24748.0,2.5,42.98184720100253,5.939362874313018,0.0,1586263776.5179944,-1.695771556862842,-1.6683024644359192,-0.6966158180304896,-0.09293805462619723,0.0
5749,24749.0,2.5,42.987876682602,5.940145424877449,0.0,1586263776.5265603,-1.680322057448485,-1.6536444449602092,-0.6905863364310162,-0.09215550406176781,0.0
5750,24750.0,2.5,42.99356601737376,5.940883547296966,0.0,1586263776.5349464,-1.6657381533455586,-1.639831156752321,-0.6848970016592675,-0.09141738164224891,0.0
5751,24751.0,2.5,42.99887535224135,5.941572191985207,0.0,1586263776.5430467,-1.6520927231108398,-1.6269278368189084,-0.6795876667916673,-0.09072873695400954,0.0
5752,24752.0,2.5,43.00377581150261,5.942207840799792,0.0,1586263776.5515182,-1.6394337311991596,-1.614974186993787,-0.674687207530408,-0.09009308813942493,0.0
5753,24753.0,2.5,43.008248621657586,5.942788387578003,0.0,1586263776.5597303,-1.627787465611658,-1.6039875892714448,-0.6702143973754421,-0.08951254136121395,0.0
5754,24754.0,2.5,43.012283670949124,5.9433129379800125,0.0,1586263776.5683897,-1.6171630438388054,-1.5939676432225445,-0.6661793480838966,-0.08898799095920573,0.0
5755,24755.0,2.5,43.01587774010226,5.943781557876975,0.0,1586263776.5767934,-1.6075574768364362,-1.5849013604935787,-0.6625852789307658,-0.08851937106224073,0.0
5756,24756.0,2.5,43.01903273027179,5.944195014445778,0.0,1586263776.5850616,-1.5989604246816138,-1.5767681562377047,-0.6594302887612186,-0.08810591449344109,0.0
5757,24757.0,2.5,43.021754204138944,5.944554554141092,0.0,1586263776.5936272,-1.5913578436402886,-1.5695438353245605,-0.6567088148940848,-0.08774637479812412,0.0
5758,24758.0,2.5,43.02405047189453,5.944861751548329,0.0,1586263776.602052,-1.5847340215163779,-1.5632030575820124,-0.6544125471384948,-0.08743917739089037,0.0
5759,24759.0,2.5,43.02593232372124,5.945118447939475,0.0,1586263776.6105301,-1.579071961269888,-1.5577201830199554,-0.6525306953117815,-0.08718248099974095,0.0
5760,24760.0,2.5,43.02741332303917,5.945326773028112,0.0,1586263776.6189203,-1.5743525131392715,-1.5530688112806605,-0.6510496959938512,-0.08697415591110509,0.0
5761,24761.0,2.5,43.02851039845757,5.945489214871838,0.0,1586263776.6270363,-1.5705528757514997,-1.5492205979232287,-0.6499526205754624,-0.08681171406738046,0.0
5762,24762.0,2.5,43.02924442042417,5.945608691277211,0.0,1586263776.6354377,-1.5676450860577877,-1.5461439978163378,-0.6492185986088542,-0.08669223766200651,0.0
5763,24763.0,2.5,43.02964054636429,5.945688590631183,0.0,1586263776.643798,-1.5655949326823757,-1.543803395563983,-0.6488224726687263,-0.08661233830803382,0.0
5764,24764.0,2.5,43.02972823994912,5.945732770316815,0.0,1586263776.6524155,-1.5643614808857444,-1.5421587894799746,-0.6487347790838994,-0.08656815862240158,0.0
5765,24765.0,2.5,43.02954091491167,5.945745507043106,0.0,1586263776.6609528,-1.5638972716624564,-1.5411660649141317,-0.648922104121353,-0.08655542189611103,0.0
5766,24766.0,2.5,43.0291152438397,5.945731404992477,0.0,1586263776.66923,-1.564149082641573,-1.5407777309810777,-0.6493477751933097,-0.08656952394674014,0.0
5767,24767.0,2.5,43.02849031242629,5.945695287247522,0.0,1586263776.677638,-1.5650588632459208,-1.5409437282166811,-0.6499727066067239,-0.08660564169169484,0.0
5768,24768.0,2.5,43.02770674862308,5.9456420868628,0.0,1586263776.6859725,-1.5665645087143996,-1.5416120029828477,-0.65075627040995,-0.08665884207641841,0.0
5769,24769.0,2.5,43.026805805232605,5.945576731573332,0.0,1586263776.6945622,-1.5686004352710663,-1.5427288566974127,-0.651657213800418,-0.0867241973658862,0.0
5770,24770.0,2.5,43.02582841463308,5.945504024731217,0.0,1586263776.7030282,-1.571097968663953,-1.5442390793416403,-0.6526346043999453,-0.08679690420800208,0.0
5771,24771.0,2.5,43.024814287439575,5.94542853443821,0.0,1586263776.7121587,-1.5739856315013157,-1.546085931032635,-0.6536487315934429,-0.08687239450100642,0.0
5772,24772.0,2.5,43.02380102155718,5.945354485134574,0.0,1586263776.7204027,-1.5771896894361022,-1.5482113698300268,-0.654661997475842,-0.08694644380464206,0.0
5773,24773.0,2.5,43.022823243232594,5.9452856520515605,0.0,1586263776.7286837,-1.5806350815575796,-1.5505567118385406,-0.6556397758004232,-0.08701527688765649,0.0
5774,24774.0,2.5,43.0219120354238,5.945225295855893,0.0,1586263776.737301,-1.5842462068334544,-1.5530631739547451,-0.6565509836092275,-0.0870756330833248,0.0
5775,24775.0,2.5,43.021094896217114,5.945176176632371,0.0,1586263776.7458758,-1.5879469731445535,-1.5556716141185412,-0.6573681228159087,-0.08712475230684606,0.0
5776,24776.0,2.5,43.020396179993256,5.9451406425869076,0.0,1586263776.7541323,-1.591660108358864,-1.5583214221581452,-0.6580668390397654,-0.08716028635230995,0.0
5777,24777.0,2.5,43.01983774460665,5.945120750412033,0.0,1586263776.7626407,-1.5953062750441351,-1.5609491567301734,-0.6586252744263786,-0.08718017852718438,0.0
5778,24778.0,2.5,43.01943956986983,5.945118378179157,0.0,1586263776.7709079,-1.5988035277293127,-1.5634875599839484,-0.65902344916319,-0.0871825507600607,0.0
5779,24779.0,2.5,43.01922029558213,5.945135321129318,0.0,1586263776.7792945,-1.6020672800146252,-1.5658651646971415,-0.6592427234508954,-0.08716560780989667,0.0
5780,24780.0,2.5,43.019197588683014,5.945173358833872,0.0,1586263776.7877471,-1.6050110036048701,-1.5680067170704293,-0.6592654303500092,-0.08712757010534299,0.0
5781,24781.0,2.5,43.01938803894818,5.945234251826395,0.0,1586263776.796652,-1.6075482946508903,-1.5698350581574525,-0.6590749800848474,-0.08706667711282241,0.0
5782,24782.0,2.5,43.01980633968243,5.945319631876555,0.0,1586263776.8047478,-1.60959673037187,-1.5712749114661984,-0.6586566793506019,-0.08698129706266201,0.0
5783,24783.0,2.5,43.0204638857341,5.945430803606475,0.0,1586263776.8128839,-1.6110830261294566,-1.5722580915381832,-0.6579991332989243,-0.08687012533274145,0.0
5784,24784.0,2.5,43.021367284301036,5.94556852939557,0.0,1586263776.8214653,-1.6119481913774591,-1.5727287814204725,-0.6570957347320057,-0.08673239954364655,0.0
5785,24785.0,2.5,43.02251731632559,5.945732877639853,0.0,1586263776.8299093,-1.6121513469399409,-1.5726474585828183,-0.6559457027074344,-0.08656805129936528,0.0
5786,24786.0,2.5,43.02390860251326,5.945923172163805,0.0,1586263776.8382633,-1.6116715668422088,-1.5719927990238214,-0.6545544165197696,-0.08637775677541207,0.0
5787,24787.0,2.5,43.025529971493896,5.946138040545813,0.0,1586263776.846808,-1.6105077362019273,-1.5707615892991356,-0.6529330475391399,-0.0861628883934057,0.0
5788,24788.0,2.5,43.02736546194687,5.946375549665025,0.0,1586263776.85516,-1.6086766185617676,-1.5689668775546195,-0.6510975570861439,-0.08592537927419115,0.0
5789,24789.0,2.5,43.02939585343629,5.946633413822415,0.0,1586263776.8636098,-1.606209429607498,-1.5666346545277012,-0.649067165596731,-0.08566751511680161,0.0
5790,24790.0,2.5,43.03160050933597,5.946909245174379,0.0,1586263776.8719962,-1.6031474254084415,-1.563799561891854,-0.6468625096970497,-0.0853916837648388,0.0
5791,24791.0,2.5,43.033959135373145,5.947200788800879,0.0,1586263776.880304,-1.5995373965686273,-1.5605005442810915,-0.644503883659883,-0.0851001401383396,0.0
5792,24792.0,2.5,43.036453004374415,5.947506077545548,0.0,1586263776.8885503,-1.5954281225329046,-1.5567775325041489,-0.6420100146586013,-0.08479485139366864,0.0
5793,24793.0,2.5,43.03906543084866,5.947823477650139,0.0,1586263776.8967884,-1.5908683589475712,-1.5526697304486539,-0.6393975881843516,-0.08447745128907608,0.0
5794,24794.0,2.5,43.04178159155704,5.948151641375285,0.0,1586263776.9054227,-1.585906198735717,-1.5482153207616562,-0.6366814274759957,-0.08414928756393208,0.0
5795,24795.0,2.5,43.04458799450514,5.948489410646064,0.0,1586263776.9140239,-1.5805891405757064,-1.543451889685528,-0.6338750245278856,-0.08381151829315263,0.0
5796,24796.0,2.5,43.047471918914205,5.94883571776453,0.0,1586263776.9222925,-1.5749641983681717,-1.5384168744372095,-0.6309911001188181,-0.08346521117468585,0.0
5797,24797.0,2.5,43.05042097062499,5.94918950384239,0.0,1586263776.9308288,-1.569077819500239,-1.5331477851208537,-0.6280420484080318,-0.08311142509682656,0.0
5798,24798.0,2.5,43.05342280797852,5.949549663546437,0.0,1586263776.9392114,-1.5629755045547644,-1.5276820704037775,-0.6250402110545014,-0.08275126539277898,0.0
5799,24799.0,2.5,43.05646510710549,5.949915027526924,0.0,1586263776.947651,-1.5567009665441824,-1.5220564292795975,-0.6219979119275271,-0.08238590141229364,0.0
5800,24800.0,2.5,43.05953568682048,5.950284372161628,0.0,1586263776.9560633,-1.5502950932803998,-1.5163058242738794,-0.6189273322125387,-0.0820165567775906,0.0
5801,24801.0,2.5,43.06262266831361,5.950656439020109,0.0,1586263776.9643202,-1.5437950937381701,-1.510462592615681,-0.6158403507194057,-0.08164448991910854,0.0
5802,24802.0,2.5,43.06571477964842,5.951029979232721,0.0,1586263776.972538,-1.537233582465111,-1.5045554300035973,-0.6127482393846083,-0.0812709497064952,0.0
5803,24803.0,2.5,43.068801904554824,5.951403834370963,0.0,1586263776.9809396,-1.5306373131227053,-1.4986080167984024,-0.6096611144782051,-0.08089709456825527,0.0
5804,24804.0,2.5,43.07187557407708,5.951777007317456,0.0,1586263776.9894562,-1.524026164340639,-1.4926379712677817,-0.606587444955941,-0.08052392162176072,0.0
5805,24805.0,2.5,43.074928976293194,5.952148661785217,0.0,1586263776.9978976,-1.5174132567666185,-1.4866570293786372,-0.6035340427398282,-0.08015226715399977,0.0
5806,24806.0,2.5,43.07795651283865,5.952518056747014,0.0,1586263777.006245,-1.510806107694978,-1.480672309169026,-0.6005065061943753,-0.07978287219220256,0.0
5807,24807.0,2.5,43.08095338218359,5.952884486600364,0.0,1586263777.0148973,-1.504207791300515,-1.4746875686962106,-0.5975096368494337,-0.07941644233885463,0.0
5808,24808.0,2.5,43.08391563889905,5.953247293114552,0.0,1586263777.0232136,-1.4976171405109602,-1.4687034356270288,-0.5945473801339658,-0.07905363582466429,0.0
5809,24809.0,2.5,43.08684084408658,5.953605967354101,0.0,1586263777.031775,-1.491027708130556,-1.4627162651807895,-0.5916221749464399,-0.07869496158511682,0.0
5810,24810.0,2.5,43.08972914013434,5.953960317818966,0.0,1586263777.0400052,-1.4844257689703768,-1.456715881412238,-0.5887338788986695,-0.07834061112025106,0.0
5811,24811.0,2.5,43.09258447065212,5.954310662024451,0.0,1586263777.0482974,-1.4777878640513638,-1.4506827456760538,-0.5858785483809018,-0.07799026691476375,0.0
5812,24812.0,2.5,43.09541559899231,5.95465798761947,0.0,1586263777.0565665,-1.4710786092710735,-1.4445853737733798,-0.5830474200406999,-0.07764294131974649,0.0
5813,24813.0,2.5,43.09823656158396,5.955004029037401,0.0,1586263777.0648644,-1.464249670198965,-1.4383789881045483,-0.5802264574490701,-0.07729689990181808,0.0
5814,24814.0,2.5,43.10106642648159,5.955351243376065,0.0,1586263777.0734603,-1.4572403190601755,-1.4320058249421015,-0.577396592551429,-0.07694968556315149,0.0
5815,24815.0,2.5,43.10392855381561,5.955702716456317,0.0,1586263777.0818498,-1.4499791772502149,-1.4253966640915992,-0.5745344652174211,-0.07659821248289948,0.0
5816,24816.0,2.5,43.10684961060744,5.956062034016656,0.0,1586263777.0902343,-1.4423865805914564,-1.4184730331598598,-0.5716134084255897,-0.0762388949225624,0.0
5817,24817.0,2.5,43.10985843613897,5.956433127665944,0.0,1586263777.098944,-1.434377377599853,-1.411149955632032,-0.5686045828940565,-0.07586780127327321,0.0
5818,24818.0,2.5,43.112984756541586,5.956820092553755,0.0,1586263777.10723,-1.42586417999036,-1.4033392905219175,-0.5654782624914316,-0.07548083638546098,0.0
5819,24819.0,2.5,43.116257783272665,5.95722698198752,0.0,1586263777.115692,-1.4167609898888742,-1.3949535663323405,-0.5622052357603656,-0.07507394695169664,0.0
5820,24820.0,2.5,43.11970481177925,5.957657598156833,0.0,1586263777.1240354,-1.4069869707095115,-1.3859100291134179,-0.558758207253763,-0.07464333078238143,0.0
5821,24821.0,2.5,43.12334993785272,5.958115299562745,0.0,1586263777.1323009,-1.3964701175446146,-1.3761345978412616,-0.5551130811802939,-0.07418562937647119,0.0
5822,24822.0,2.5,43.12721293745774,5.958602836274405,0.0,1586263777.1404936,-1.3851506873633193,-1.3655655113550438,-0.551250081575288,-0.07369809266481235,0.0
5823,24823.0,2.5,43.13130835449102,5.959122223425392,0.0,1586263777.148924,-1.3729842191490604,-1.354156428266495,-0.5471546645420122,-0.07317870551382448,0.0
5824,24824.0,2.5,43.13564486222272,5.9596746631111905,0.0,1586263777.1575866,-1.3599439194147582,-1.341878736646833,-0.5428181568103173,-0.0726262658280259,0.0
5825,24825.0,2.5,43.14022487928873,5.9602605081120315,0.0,1586263777.1659424,-1.3460223720847972,-1.3287230868339297,-0.5382381397443052,-0.0720404208271847,0.0
5826,24826.0,2.5,43.145044356167055,5.960879250136868,0.0,1586263777.1743639,-1.3312326954554112,-1.3147003503026373,-0.5334186628659701,-0.07142167880234793,0.0
5827,24827.0,2.5,43.15009268012147,5.961529522215512,0.0,1586263777.182799,-1.3156092435174054,-1.2998421448726403,-0.5283703389115555,-0.07077140672370462,0.0
5828,24828.0,2.5,43.15535268212458,5.962209111811077,0.0,1586263777.191184,-1.2992078856265115,-1.2842009696547092,-0.5231103369084484,-0.07009181712813868,0.0
5829,24829.0,2.5,43.1608007808832,5.962914988215781,0.0,1586263777.1996624,-1.2821057511553298,-1.2678498493060943,-0.5176622381498194,-0.06938594072343572,0.0
5830,24830.0,2.5,43.16640735780253,5.963643355700817,0.0,1586263777.2079844,-1.2644001724811957,-1.250881246193235,-0.5120556612304953,-0.06865757323840077,0.0
5831,24831.0,2.5,43.17213742927098,5.964389741619894,0.0,1586263777.2162857,-1.2462066579171516,-1.233405080406112,-0.5063255897620479,-0.06791118731932218,0.0
5832,24832.0,2.5,43.17795153933252,5.9651491115576905,0.0,1586263777.2245393,-1.2276561349771413,-1.2155460626830248,-0.5005114797005058,-0.06715181738152703,0.0
5833,24833.0,2.5,43.18380660010582,5.965915976895306,0.0,1586263777.232797,-1.208892205870352,-1.197441038681442,-0.494656418927217,-0.06638495204390993,0.0
5834,24834.0,2.5,43.18965639011385,5.966684455698625,0.0,1586263777.2414582,-1.190069165395633,-1.1792370870413538,-0.48880662891917886,-0.06561647324059419,0.0
5835,24835.0,2.5,43.1954517257576,5.967448289727907,0.0,1586263777.2499986,-1.1713507582943057,-1.161090350663411,-0.48301129327542813,-0.06485263921131001,0.0
5836,24836.0,2.5,43.20114065486117,5.968200866793898,0.03333333333333333,1586263777.258259,-1.152908834781969,-1.1431647543788774,-0.4773223641718618,-0.0641000621453173,0.0
5837,24837.0,2.5,43.206669059658,5.968935300329904,0.03333333333333333,1586263777.266827,-1.1349209754430225,-1.1256297017463937,-0.4717939593750263,-0.06336562860931225,0.0
5838,24838.0,2.5,43.21198187841482,5.969644591174846,0.03333333333333333,1586263777.275312,-1.1175666050611517,-1.1086563151145257,-0.466481140618205,-0.06265633776437149,0.0
5839,24839.0,2.5,43.21702492612183,5.970321866768367,0.03333333333333333,1586263777.2836187,-1.1010216526844563,-1.0924122913291348,-0.4614380929111893,-0.06197906217084948,0.0
5840,24840.0,2.5,43.22174708251296,5.9709606663613775,0.06666666666666667,1586263777.2919981,-1.0854522854321302,-1.077055876023508,-0.4567159365200633,-0.061340262577841614,0.0
5841,24841.0,2.5,43.226102542240696,5.971555230942286,0.06666666666666667,1586263777.3003728,-1.0710084389615147,-1.0627296534343116,-0.4523604767923229,-0.06074569799692961,0.0
5842,24842.0,2.5,43.23005291357355,5.9721007688502,0.06666666666666667,1586263777.308529,-1.0578177364954071,-1.049554733449443,-0.44841010545947335,-0.06020016008901671,0.0
5843,24843.0,2.5,43.23356907811503,5.972593687025693,0.06666666666666667,1586263777.3167918,-1.0459801270056197,-1.0376256518846338,-0.4448939409180043,-0.0597072419135253,0.0
5844,24844.0,2.5,43.23663279592544,5.973031789420854,0.06666666666666667,1586263777.325474,-1.035563318495287,-1.0270060304248039,-0.4418302231075845,-0.059269139518362275,0.0
