led,intensity,S,M,L,Rods,Mel
2,2990,6011.739120767019,2384.802020630942,1480.2546402481041,5700.215338718069,6925.836268352979
2,3055,5835.849556298524,2587.5404786930767,1617.2523159956033,6036.290553111173,7311.307107999178
2,3120,6006.837896677582,2646.0772634917507,1642.6909372740836,6202.0470605240225,7517.995813364145
2,3185,5944.0930831239475,2634.146065367697,1648.3361491904973,6141.355873280962,7438.340036360038
2,3250,6097.251781743195,2706.372470446499,1690.821188438603,6310.042563891706,7640.409093627503
2,3315,6327.6968422203845,2820.0007073040456,1768.134756883577,6556.008923875508,7934.815891734512
2,3380,6417.812300689866,2846.5907111330102,1780.995708347644,6638.040053608549,8038.085344925028
2,3445,6542.926052825875,2892.784983072312,1803.0800315836734,6756.278194016335,8183.5327335932925
2,3510,6436.738349857255,2858.482442788858,1785.9727700071671,6666.655457341097,8073.10683777603
2,3575,6877.548801505169,2768.527137248013,1732.4985859838969,6563.17250970252,7959.164330249899
2,3640,6711.800659059786,2981.6350707546235,1866.110458197133,6942.81789655983,8405.162284065811
2,3705,7047.832485077197,2824.031544195572,1764.5695350792919,6714.310270325121,8146.1994990107005
2,3770,6961.814195546974,3089.5520012334973,1929.4261829905931,7206.452147997429,8726.003587283656
2,3835,6725.021799372742,2829.1969692339585,1766.3032657189046,6668.990074263659,8092.545640300887
2,3900,7227.522026018371,3198.6963500314823,1996.4209874847838,7464.059444894543,9036.03861825447
2,3965,6875.823058950516,2915.0254822133957,1835.8394102708119,6833.410314318966,8283.919325493793
2,4030,6913.485682582251,2928.337900199493,1838.6527011241692,6870.830922656902,8329.15654653829
2,4095,7284.4188405043105,3174.6994897702075,1983.2183884675871,7442.750530843803,9032.01861225731
3,0,1.4625743169142942,3.477863714464515,4.779887876146889,3.5481825238282587,3.43922712967093
3,65,26.77160566240682,41.91382674009324,29.1348771097377,75.39637165321417,82.62646915248195
3,130,79.53050592549948,108.53688925304373,70.54977759872199,206.84749155889952,230.83130998439464
3,195,212.98185222253537,257.1931080403227,170.77584767566233,491.98123790480383,554.4079168616139
3,260,353.1028264653145,349.49318460422415,224.15872083547507,702.0743759238289,807.0711331574112
3,325,527.1737629315662,524.4799814109214,341.25739869526626,1039.209056945635,1189.0754236454156
3,390,538.1613413770486,529.4238781939185,345.6296652649844,1053.2366938259452,1207.8002704956668
3,455,778.3380833426104,648.125191966658,415.03901375067653,1330.91496278228,1549.515642124684
3,520,745.6013155339405,682.3455417963289,440.96389650709204,1370.9050562815867,1578.2539313169775
